cliente_id,nombre_cliente,segmento_cliente,ciudad,edad,ingreso_estimado,total_productos,lista_productos,saldo_total,consumo_total_tc,cupo_total_tc,dias_venc_minimo,canales_usados,n_productos_distintos,es_multiproducto,utilizacion_tc_pct,lover_type,categoria_dominante
C000442,Cliente 0442,Mass,Quito,52,550.99,7,"Crédito Hipotecario, Cuenta Corriente, Cuenta de Ahorros",192877.44,0.0,0.0,343.0,"ATM, App, Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C000443,Cliente 0443,Mass,Loja,36,510.61,2,Crédito Vehicular,40476.8,0.0,0.0,1290.0,"App, Web",1,False,,Sin Perfil de Consumo,N/A
C000444,Cliente 0444,Affluent,Guayaquil,78,1084.38,12,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",40557.6,428.66,22400.0,832.0,"ATM, App, Branch, POS, Web",3,True,1.9,Food & Supermarket Lover,Food
C000445,Cliente 0445,Mass,Quito,50,1295.28,14,"Crédito Hipotecario, Crédito Vehicular, Tarjeta de Crédito",118085.4,875.48,14300.0,125.0,"App, Branch, POS, Web",3,True,6.1,Food & Supermarket Lover,Supermarket
C000446,Cliente 0446,Joven,Manta,40,659.14,3,Cuenta Corriente,-300.0,0.0,0.0,,"Branch, Web",1,False,,Sin Perfil de Consumo,N/A
C000447,Cliente 0447,Mass,Quito,44,770.13,11,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",217246.94,280.62,5500.0,249.0,"App, Branch, POS, Web",3,True,5.1,Health & Wellness Lover,Health
C000448,Cliente 0448,Affluent,Guayaquil,40,5077.41,16,"Crédito Hipotecario, Tarjeta de Crédito",217956.72,7275.02,151200.0,1283.0,"ATM, App, Branch, POS, Web",2,True,4.8,Health & Wellness Lover,Health
C000449,Cliente 0449,Mass,Quito,18,1004.83,18,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",227988.36000000002,880.07,30000.0,897.0,"App, Branch, POS, Web",3,True,2.9,Lifestyle Lover,Others
C000450,Cliente 0450,Joven,Quito,34,350.0,2,Cuenta de Ahorros,517.66,0.0,0.0,,Branch,1,False,,Sin Perfil de Consumo,N/A
C000451,Cliente 0451,Affluent,Guayaquil,35,2421.47,12,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",30148.120000000003,816.52,16200.0,611.0,"App, Branch, POS, Web",3,True,5.0,Food & Supermarket Lover,Food
C000452,Cliente 0452,Joven,Quito,39,1218.74,9,"Crédito de Consumo, Tarjeta de Crédito",17613.87,553.0999999999999,17400.0,459.0,"App, Branch, POS",2,True,3.2,Education Lover,Education
C000453,Cliente 0453,Joven,Manta,39,445.25,4,Cuenta de Ahorros,4130.04,0.0,0.0,,"App, Branch",1,False,,Sin Perfil de Consumo,N/A
C000454,Cliente 0454,Mass,Cuenca,36,930.4,5,"Crédito Vehicular, Cuenta Corriente",44265.43,0.0,0.0,1844.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000455,Cliente 0455,Joven,Cuenca,54,460.22,16,"Crédito Hipotecario, Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",166161.84,305.32,10800.0,1153.0,"App, Branch, POS, Web",4,True,2.8,Entertainment & Streaming Lover,Entertainment
C000456,Cliente 0456,Mass,Manta,25,1534.2,7,"Crédito Hipotecario, Tarjeta de Crédito",53890.41,901.73,18000.0,221.0,"ATM, Branch, POS, Web",2,True,5.0,Food & Supermarket Lover,Supermarket
C000457,Cliente 0457,Mass,Manta,35,485.51,10,"Crédito de Consumo, Tarjeta de Crédito",6635.64,322.51,6300.0,537.0,"App, Branch, POS, Web",2,True,5.1,Lifestyle Lover,Fuel
C000458,Cliente 0458,PyME,Quito,20,3840.77,13,"Crédito Hipotecario, Tarjeta de Crédito",353134.25,1337.07,77000.0,394.0,"App, Branch, POS, Web",2,True,1.7,Lifestyle Lover,Fuel
C000459,Cliente 0459,Joven,Guayaquil,47,838.89,9,Tarjeta de Crédito,2439.63,925.06,16200.0,532.0,"App, POS, Web",1,False,5.7,Entertainment & Streaming Lover,Streaming
C000460,Cliente 0460,Premium,Loja,53,4476.51,10,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",93153.63999999998,1376.0,35400.0,324.0,"ATM, App, Branch, POS",3,True,3.9,Lifestyle Lover,Others
C000461,Cliente 0461,Mass,Quito,28,1410.84,11,"Crédito Vehicular, Tarjeta de Crédito",46190.71,702.97,37800.0,369.0,"App, Branch, POS",2,True,1.9,Travel Lover,Travel
C000462,Cliente 0462,Joven,Quito,36,746.86,10,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",72863.39000000001,517.22,10400.0,1411.0,"ATM, App, POS",3,True,5.0,Tech Lover,Technology
C000463,Cliente 0463,Mass,Quito,35,1258.62,14,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",16590.579999999998,1084.01,17100.0,349.0,"Branch, POS, Web",3,True,6.3,Food & Supermarket Lover,Supermarket
C000464,Cliente 0464,Premium,Quito,38,4388.54,18,"Cuenta Corriente, Tarjeta de Crédito",126450.4,3257.04,147000.0,847.0,"ATM, App, Branch, POS, Web",2,True,2.2,Education Lover,Education
C000465,Cliente 0465,Mass,Guayaquil,45,863.89,7,Tarjeta de Crédito,7468.93,354.97,17500.0,1197.0,"App, POS, Web",1,False,2.0,Lifestyle Lover,Others
C000466,Cliente 0466,Mass,Guayaquil,36,766.85,1,Crédito de Consumo,5963.83,0.0,0.0,2037.0,Web,1,False,,Sin Perfil de Consumo,N/A
C000467,Cliente 0467,Affluent,Guayaquil,61,3237.81,11,"Crédito Hipotecario, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",195985.7,684.81,39000.0,614.0,"App, Branch, POS, Web",4,True,1.8,Lifestyle Lover,Others
C000468,Cliente 0468,Mass,Quito,42,1276.38,1,Crédito Hipotecario,61562.8,0.0,0.0,708.0,Branch,1,False,,Sin Perfil de Consumo,N/A
C000469,Cliente 0469,Mass,Quito,29,1250.19,1,Crédito Vehicular,22568.18,0.0,0.0,1406.0,App,1,False,,Sin Perfil de Consumo,N/A
C000470,Cliente 0470,Mass,Quito,47,1118.19,1,Cuenta de Ahorros,2702.54,0.0,0.0,,App,1,False,,Sin Perfil de Consumo,N/A
C000471,Cliente 0471,Affluent,Desconocida,37,2505.03,13,"Crédito de Consumo, Tarjeta de Crédito",43465.409999999996,1640.39,46200.0,550.0,"ATM, App, POS, Web",2,True,3.6,Lifestyle Lover,Others
C000472,Cliente 0472,Affluent,Ambato,48,2995.63,6,"Crédito Vehicular, Tarjeta de Crédito",52072.32,897.69,28400.0,569.0,"ATM, App, Branch, Web",2,True,3.2,Entertainment & Streaming Lover,Streaming
C000473,Cliente 0473,Affluent,Loja,56,1984.74,10,"Cuenta Corriente, Tarjeta de Crédito",22680.23,1051.98,34200.0,152.0,"ATM, App, POS, Web",2,True,3.1,Food & Supermarket Lover,Supermarket
C000474,Cliente 0474,Premium,Quito,56,4641.96,1,Crédito Vehicular,12906.73,0.0,0.0,254.0,Branch,1,False,,Sin Perfil de Consumo,N/A
C000475,Cliente 0475,Mass,Cuenca,36,1236.69,12,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",49082.68,490.8,21600.0,62.0,"App, Branch, POS, Web",3,True,2.3,Travel Lover,Travel
C000476,Cliente 0476,Mass,Quito,36,989.44,4,"Crédito Vehicular, Crédito de Consumo",33818.65,0.0,0.0,169.0,"App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000477,Cliente 0477,Premium,Cuenca,64,3107.36,6,"Cuenta de Ahorros, Tarjeta de Crédito",29839.46,1979.21,42000.0,1160.0,"App, POS, Web",2,True,4.7,Entertainment & Streaming Lover,Streaming
C000478,Cliente 0478,Mass,Manta,53,1092.95,1,Cuenta Corriente,4408.76,0.0,0.0,,ATM,1,False,,Sin Perfil de Consumo,N/A
C000479,Cliente 0479,PyME,Cuenca,35,1033.6,5,"Cuenta Corriente, Cuenta de Ahorros",6323.45,0.0,0.0,,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000480,Cliente 0480,Mass,Cuenca,41,430.22,11,"Crédito Hipotecario, Cuenta de Ahorros, Tarjeta de Crédito",61732.219999999994,242.93,4500.0,769.0,"ATM, App, Branch, POS, Web",3,True,5.4,Travel Lover,Travel
C000481,Cliente 0481,PyME,Quito,36,2467.61,6,"Cuenta de Ahorros, Tarjeta de Crédito",3378.36,297.62,34500.0,83.0,"App, POS, Web",2,True,0.9,Entertainment & Streaming Lover,Streaming
C000482,Cliente 0482,Affluent,Quito,32,1254.56,8,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",42693.92,280.92,8400.0,834.0,"ATM, App, Branch, POS, Web",3,True,3.3,Food & Supermarket Lover,Food
C000483,Cliente 0483,Affluent,Quito,31,3260.26,15,"Crédito de Consumo, Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",90317.5,885.49,35000.0,370.0,"ATM, App, Branch, POS, Web",4,True,2.5,Lifestyle Lover,Fuel
C000484,Cliente 0484,Premium,Guayaquil,39,7416.87,22,"Crédito Hipotecario, Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",221455.56999999998,9161.22,162400.0,328.0,"ATM, App, Branch, POS, Web",4,True,5.6,Entertainment & Streaming Lover,Streaming
C000485,Cliente 0485,Mass,Loja,18,789.07,4,"Crédito Vehicular, Crédito de Consumo",43199.76,0.0,0.0,1500.0,"Branch, POS, Web",2,True,,Sin Perfil de Consumo,N/A
C000486,Cliente 0486,Premium,Guayaquil,53,3805.37,8,"Crédito Hipotecario, Crédito de Consumo, Cuenta de Ahorros",245637.58000000002,0.0,0.0,171.0,"ATM, App, Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C000487,Cliente 0487,Mass,Quito,23,484.15,14,"Crédito Hipotecario, Tarjeta de Crédito",200342.30000000002,568.3000000000001,13200.0,335.0,"App, Branch, POS, Web",2,True,4.3,Entertainment & Streaming Lover,Streaming
C000488,Cliente 0488,Joven,Manta,47,648.72,14,"Crédito Vehicular, Tarjeta de Crédito",95717.87,529.02,19800.0,425.0,"App, Branch, POS, Web",2,True,2.7,Entertainment & Streaming Lover,Streaming
C000489,Cliente 0489,Mass,Loja,43,1056.6,5,"Crédito Hipotecario, Crédito Vehicular",309026.99,0.0,0.0,887.0,"App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000490,Cliente 0490,Mass,Quito,52,1212.76,7,"Crédito de Consumo, Cuenta de Ahorros",29183.37,0.0,0.0,1489.0,"App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000491,Cliente 0491,Mass,Quito,41,1105.28,14,"Cuenta Corriente, Tarjeta de Crédito",21245.539999999997,1212.66,42900.0,473.0,"App, Branch, POS, Web",2,True,2.8,Lifestyle Lover,Others
C000492,Cliente 0492,Joven,Cuenca,40,784.97,8,Tarjeta de Crédito,4797.36,522.74,16800.0,1183.0,"Branch, POS, Web",1,False,3.1,Food & Supermarket Lover,Supermarket
C000493,Cliente 0493,Affluent,Cuenca,26,835.28,17,"Crédito Vehicular, Crédito de Consumo, Tarjeta de Crédito",76165.75,726.22,19500.0,206.0,"App, Branch, POS, Web",3,True,3.7,Entertainment & Streaming Lover,Streaming
C000494,Cliente 0494,Affluent,Manta,51,2246.88,11,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",257893.33000000002,1405.03,37800.0,1217.0,"ATM, App, Branch, POS",3,True,3.7,Food & Supermarket Lover,Food
C000495,Cliente 0495,Affluent,Guayaquil,36,1759.52,5,"Crédito Hipotecario, Crédito Vehicular",81650.29000000001,0.0,0.0,265.0,"ATM, App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000496,Cliente 0496,Joven,Cuenca,28,1540.09,7,Tarjeta de Crédito,1627.71,1262.66,11900.0,107.0,"POS, Web",1,False,10.6,Travel Lover,Travel
C000497,Cliente 0497,Affluent,Manta,35,2406.38,5,"Crédito Hipotecario, Crédito Vehicular",258932.99,0.0,0.0,1200.0,"Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000498,Cliente 0498,PyME,Guayaquil,57,2783.68,6,"Crédito de Consumo, Cuenta de Ahorros",35993.82,0.0,0.0,1848.0,"App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000499,Cliente 0499,Premium,Quito,20,4277.03,7,"Crédito Hipotecario, Crédito Vehicular, Crédito de Consumo, Cuenta Corriente",189480.13,0.0,0.0,533.0,"App, Branch, Web",4,True,,Sin Perfil de Consumo,N/A
C000500,Cliente 0500,Mass,Guayaquil,34,1206.86,8,"Cuenta de Ahorros, Tarjeta de Crédito",11815.01,1147.71,8400.0,744.0,"App, Branch, POS, Web",2,True,13.7,Health & Wellness Lover,Health
C000501,Cliente 0501,Premium,Guayaquil,41,6577.22,12,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",121216.85,1885.06,115500.0,898.0,"ATM, App, Branch, POS, Web",3,True,1.6,Entertainment & Streaming Lover,Entertainment
C000502,Cliente 0502,Mass,Guayaquil,49,631.7,12,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",16012.16,167.97,7200.0,457.0,"ATM, App, Branch, POS, Web",3,True,2.3,Tech Lover,Technology
C000503,Cliente 0503,PyME,Ambato,45,3104.87,8,"Crédito Vehicular, Tarjeta de Crédito",71282.52,459.26,30500.0,274.0,"ATM, App, Branch, POS, Web",2,True,1.5,Health & Wellness Lover,Health
C000504,Cliente 0504,Mass,Quito,55,686.35,7,"Crédito de Consumo, Tarjeta de Crédito",9710.77,188.07,7800.0,1475.0,"Branch, POS",2,True,2.4,Lifestyle Lover,Fuel
C000505,Cliente 0505,Premium,Quito,50,3095.13,14,"Cuenta Corriente, Tarjeta de Crédito",21949.15,2322.15,81900.0,574.0,"App, Branch, POS, Web",2,True,2.8,Entertainment & Streaming Lover,Entertainment
C000506,Cliente 0506,Mass,Quito,34,535.2,4,Tarjeta de Crédito,2493.96,116.37,2800.0,1243.0,"App, Branch, POS",1,False,4.2,Food & Supermarket Lover,Food
C000507,Cliente 0507,Mass,Cuenca,56,1921.08,17,"Crédito de Consumo, Tarjeta de Crédito",41408.53,1556.42,51800.0,1368.0,"ATM, App, Branch, POS, Web",2,True,3.0,Travel Lover,Travel
C000508,Cliente 0508,Affluent,Quito,35,1331.37,10,"Crédito Hipotecario, Tarjeta de Crédito",150489.62000000002,514.81,16000.0,722.0,"App, Branch, POS, Web",2,True,3.2,Food & Supermarket Lover,Food
C000509,Cliente 0509,Mass,Cuenca,51,727.42,1,Cuenta de Ahorros,1647.53,0.0,0.0,,Branch,1,False,,Sin Perfil de Consumo,N/A
C000510,Cliente 0510,Mass,Quito,29,880.46,12,"Crédito Vehicular, Tarjeta de Crédito",45950.44,620.05,26000.0,51.0,"ATM, App, POS, Web",2,True,2.4,Food & Supermarket Lover,Food
C000511,Cliente 0511,Mass,Guayaquil,42,859.97,13,"Crédito de Consumo, Tarjeta de Crédito",11774.69,1039.57,24200.0,726.0,"ATM, App, Branch, POS, Web",2,True,4.3,Food & Supermarket Lover,Supermarket
C000512,Cliente 0512,PyME,Quito,53,2532.18,7,Tarjeta de Crédito,20656.789999999997,923.13,46200.0,955.0,"POS, Web",1,False,2.0,Food & Supermarket Lover,Supermarket
C000513,Cliente 0513,Affluent,Quito,41,2200.13,8,"Crédito Vehicular, Cuenta Corriente, Tarjeta de Crédito",43066.5,510.75,10000.0,506.0,"ATM, App, Branch, POS, Web",3,True,5.1,Travel Lover,Travel
C000514,Cliente 0514,Mass,Quito,29,710.62,8,"Crédito de Consumo, Tarjeta de Crédito",10480.56,543.3,8400.0,883.0,"ATM, Branch, POS, Web",2,True,6.5,Food & Supermarket Lover,Food
C000515,Cliente 0515,Joven,Ambato,42,428.68,14,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",140969.5,270.02,9000.0,820.0,"App, Branch, POS, Web",3,True,3.0,Food & Supermarket Lover,Food
C000516,Cliente 0516,Mass,Guayaquil,29,762.38,17,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",33817.67,853.76,15600.0,74.0,"App, Branch, POS, Web",3,True,5.5,Travel Lover,Travel
C000517,Cliente 0517,Joven,Quito,36,542.35,16,"Cuenta Corriente, Tarjeta de Crédito",13667.97,492.76,19500.0,556.0,"ATM, App, Branch, POS, Web",2,True,2.5,Lifestyle Lover,Others
C000518,Cliente 0518,Mass,Guayaquil,30,428.44,15,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",13354.78,172.8,7000.0,703.0,"App, Branch, POS, Web",3,True,2.5,Lifestyle Lover,Fuel
C000519,Cliente 0519,Joven,Manta,38,627.12,9,"Cuenta de Ahorros, Tarjeta de Crédito",9951.09,94.92,6000.0,293.0,"ATM, Branch, POS, Web",2,True,1.6,Travel Lover,Travel
C000520,Cliente 0520,Mass,Cuenca,40,928.56,8,"Crédito de Consumo, Tarjeta de Crédito",20841.73,229.29,12000.0,371.0,"App, Branch, POS, Web",2,True,1.9,Education Lover,Education
C000521,Cliente 0521,Premium,Guayaquil,55,4631.87,6,"Crédito Hipotecario, Crédito Vehicular, Cuenta de Ahorros",145532.71,0.0,0.0,801.0,"App, Branch, Web",3,True,,Sin Perfil de Consumo,N/A
C000522,Cliente 0522,Mass,Cuenca,41,853.05,5,"Cuenta Corriente, Cuenta de Ahorros",20517.6,0.0,0.0,,"ATM, App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000523,Cliente 0523,Mass,Quito,45,839.22,13,Tarjeta de Crédito,3782.22,1270.05,22100.0,491.0,"ATM, App, Branch, POS, Web",1,False,5.7,Travel Lover,Travel
C000524,Cliente 0524,PyME,Guayaquil,35,1382.36,16,"Crédito Vehicular, Cuenta de Ahorros, Tarjeta de Crédito",75747.92,1151.1599999999999,32000.0,1235.0,"App, Branch, POS, Web",3,True,3.6,Entertainment & Streaming Lover,Streaming
C000525,Cliente 0525,Mass,Guayaquil,44,809.82,14,"Crédito de Consumo, Tarjeta de Crédito",22677.260000000002,542.65,9900.0,386.0,"App, Branch, POS, Web",2,True,5.5,Food & Supermarket Lover,Supermarket
C000526,Cliente 0526,Mass,Quito,32,525.02,15,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",143707.09,243.3,18000.0,1073.0,"App, Branch, POS, Web",3,True,1.4,Education Lover,Education
C000527,Cliente 0527,Mass,Quito,18,568.56,8,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",4107.86,360.05,4200.0,181.0,"App, POS, Web",3,True,8.6,Lifestyle Lover,Others
C000528,Cliente 0528,Affluent,Quito,59,2353.61,10,"Crédito Hipotecario, Cuenta Corriente, Tarjeta de Crédito",124078.14,669.63,40800.0,1251.0,"App, Branch, POS, Web",3,True,1.6,Tech Lover,Technology
C000529,Cliente 0529,Affluent,Guayaquil,57,1497.26,13,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",24600.600000000002,698.0,37000.0,363.0,"App, Branch, POS, Web",3,True,1.9,Travel Lover,Travel
C000530,Cliente 0530,Mass,Quito,29,1482.02,2,"Crédito Hipotecario, Cuenta Corriente",42275.59,0.0,0.0,2135.0,"App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000531,Cliente 0531,Joven,Quito,56,670.99,3,"Crédito Hipotecario, Cuenta de Ahorros",64901.01000000001,0.0,0.0,1439.0,"ATM, App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000532,Cliente 0532,Joven,Guayaquil,20,730.45,2,"Crédito de Consumo, Cuenta Corriente",3937.38,0.0,0.0,1720.0,"App, Branch",2,True,,Sin Perfil de Consumo,N/A
C000533,Cliente 0533,Mass,Quito,45,766.22,11,"Crédito Hipotecario, Crédito Vehicular, Tarjeta de Crédito",223947.44999999998,235.16000000000003,5500.0,795.0,"ATM, App, Branch, POS, Web",3,True,4.3,Food & Supermarket Lover,Food
C000534,Cliente 0534,Mass,Manta,22,1135.26,8,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",85684.5,568.28,16500.0,495.0,"ATM, App, Web",3,True,3.4,Health & Wellness Lover,Health
C000535,Cliente 0535,Affluent,Quito,18,2732.78,7,"Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",32399.23,286.78999999999996,20000.0,142.0,"App, Branch, POS, Web",3,True,1.4,Entertainment & Streaming Lover,Streaming
C000536,Cliente 0536,Mass,Manta,36,643.63,6,"Crédito Hipotecario, Crédito Vehicular",406646.73,0.0,0.0,913.0,"ATM, App, Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000537,Cliente 0537,Mass,Loja,27,837.67,9,Tarjeta de Crédito,3396.06,527.01,10800.0,524.0,"App, Branch, POS, Web",1,False,4.9,Food & Supermarket Lover,Food
C000538,Cliente 0538,Mass,Guayaquil,44,773.91,7,"Crédito de Consumo, Cuenta de Ahorros",23446.53,0.0,0.0,696.0,"Branch, Web",2,True,,Sin Perfil de Consumo,N/A
C000539,Cliente 0539,Mass,Guayaquil,25,1124.8,4,"Crédito Hipotecario, Cuenta de Ahorros",137342.58,0.0,0.0,410.0,"ATM, App, POS, Web",2,True,,Sin Perfil de Consumo,N/A
C000540,Cliente 0540,Mass,Guayaquil,41,756.61,12,"Crédito de Consumo, Tarjeta de Crédito",18472.13,351.09000000000003,24200.0,1035.0,"ATM, App, Branch, POS",2,True,1.5,Entertainment & Streaming Lover,Entertainment
C000541,Cliente 0541,Mass,Cuenca,53,882.92,7,"Crédito Hipotecario, Tarjeta de Crédito",242143.88999999998,361.53,5000.0,143.0,"App, Branch, POS, Web",2,True,7.2,Lifestyle Lover,Fuel
C000542,Cliente 0542,Mass,Cuenca,43,1125.96,12,"Crédito Hipotecario, Crédito Vehicular, Tarjeta de Crédito",153708.44,1186.13,21600.0,225.0,"App, Branch, POS, Web",3,True,5.5,Travel Lover,Travel
C000543,Cliente 0543,Mass,Guayaquil,36,778.05,16,"Crédito de Consumo, Cuenta Corriente, Tarjeta de Crédito",17908.64,469.71999999999997,10800.0,525.0,"ATM, App, Branch, POS, Web",3,True,4.3,Food & Supermarket Lover,Supermarket
C000544,Cliente 0544,PyME,Cuenca,43,1371.56,10,"Crédito de Consumo, Tarjeta de Crédito",59966.479999999996,691.81,12600.0,1235.0,"App, Branch, POS, Web",2,True,5.5,Education Lover,Education
C000545,Cliente 0545,Mass,Guayaquil,46,1194.51,17,"Crédito Hipotecario, Crédito de Consumo, Tarjeta de Crédito",217980.8,887.18,32400.0,906.0,"App, Branch, POS, Web",3,True,2.7,Food & Supermarket Lover,Supermarket
C000546,Cliente 0546,Mass,Manta,48,916.39,5,"Crédito de Consumo, Tarjeta de Crédito",2215.43,178.48,9600.0,143.0,"App, Branch, POS",2,True,1.9,Tech Lover,Technology
C000547,Cliente 0547,Mass,Guayaquil,34,1212.24,3,Crédito de Consumo,12407.52,0.0,0.0,751.0,"Branch, POS, Web",1,False,,Sin Perfil de Consumo,N/A
C000548,Cliente 0548,Premium,Guayaquil,33,2792.79,16,"Crédito Hipotecario, Crédito de Consumo, Cuenta de Ahorros, Tarjeta de Crédito",254100.13,1928.3400000000001,72000.0,654.0,"ATM, App, Branch, POS, Web",4,True,2.7,Food & Supermarket Lover,Food
C000549,Cliente 0549,Mass,Cuenca,47,1141.13,17,"Cuenta Corriente, Cuenta de Ahorros, Tarjeta de Crédito",45444.590000000004,553.1,33000.0,63.0,"App, Branch, POS, Web",3,True,1.7,Food & Supermarket Lover,Food
C000550,Cliente 0550,PyME,Manta,18,1666.88,1,Crédito de Consumo,12579.91,0.0,0.0,525.0,ATM,1,False,,Sin Perfil de Consumo,N/A
C000551,Cliente 0551,Mass,Cuenca,47,479.36,11,"Crédito Hipotecario, Tarjeta de Crédito",33513.58,255.70000000000002,14000.0,1150.0,"App, POS, Web",2,True,1.8,Travel Lover,Travel
C000552,Cliente 0552,Affluent,Guayaquil,35,1993.66,7,"Cuenta de Ahorros, Tarjeta de Crédito",15134.99,410.27,10500.0,168.0,"App, Branch, POS, Web",2,True,3.9,Education Lover,Education
C000553,Cliente 0553,Joven,Ambato,43,469.47,1,Crédito de Consumo,4526.09,0.0,0.0,1791.0,Branch,1,False,,Sin Perfil de Consumo,N/A
C000554,Cliente 0554,Affluent,Manta,23,2445.71,17,"Cuenta Corriente, Tarjeta de Crédito",48392.72,1834.1299999999999,50700.0,351.0,"App, Branch, POS, Web",2,True,3.6,Tech Lover,Technology
C000555,Cliente 0555,Joven,Quito,42,539.48,1,Crédito Vehicular,24358.65,0.0,0.0,1929.0,Web,1,False,,Sin Perfil de Consumo,N/A
C000556,Cliente 0556,Mass,Ambato,27,881.1,13,"Cuenta Corriente, Tarjeta de Crédito",20513.19,720.83,15300.0,915.0,"ATM, App, Branch, POS, Web",2,True,4.7,Entertainment & Streaming Lover,Streaming
C000557,Cliente 0557,Premium,Guayaquil,50,5055.6,11,"Cuenta de Ahorros, Tarjeta de Crédito",55942.020000000004,3424.71,119000.0,1453.0,"App, Branch, POS, Web",2,True,2.9,Food & Supermarket Lover,Supermarket
C000558,Cliente 0558,Mass,Guayaquil,38,932.23,12,"Crédito Hipotecario, Tarjeta de Crédito",211417.35,437.16999999999996,13500.0,782.0,"ATM, App, POS, Web",2,True,3.2,Food & Supermarket Lover,Food
C000559,Cliente 0559,Mass,Quito,43,852.91,10,"Crédito de Consumo, Tarjeta de Crédito",10695.8,535.5699999999999,17100.0,339.0,"App, POS, Web",2,True,3.1,Entertainment & Streaming Lover,Streaming
